Availability,Context_Identifier,Execution_Id,Feed_Code,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,color,description,material,name,price,product_id,size
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8889B08657NJ273/cuff-resin-metal/,UK,"Black, Gold & Pearly White","Resin & Metal, Black, Gold & Pearly White",Resin & Metal,Cuff,"£1,610",AB8889B08657NJ273,
OutofStock,/gb/fashion/headwear/c/1x1x11/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AA8441B0875594305/bow-barrette-satin/,UK,Black,"Satin, Black",Satin,Bow Barrette,£325,AA8441B0875594305,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P72997K10494NJ055/cardigan-glittered-cashmere/,UK,Dark Grey & Silver,"Glittered Cashmere, Dark Grey & Silver",Glittered Cashmere,Cardigan,"£3,440",P72997K10494NJ055,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8953B08689NJ339/long-necklace-metal-diamantes-glass-pearls/,UK,"Silver, Crystal, Black & Pearly White","Metal, Diamantés & Glass Pearls, Silver, Crystal, Black & Pearly White","Metal, Diamantés & Glass Pearls",Long Necklace,"£2,050",AB8953B08689NJ339,
OutofStock,/gb/fashion/belts/c/1x1x6/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8857B08653NJ271/belt-metal-glass-imitation-pearls-diamante/,UK,"Gold, Pearly White & Crystal","Metal, Glass, Imitation Pearls & Diamanté, Gold, Pearly White & Crystal","Metal, Glass, Imitation Pearls & Diamanté",Belt,"£1,880",AB8857B08653NJ271,
OutofStock,/gb/fashion/headwear/c/1x1x11/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AA8422B0874094305/hat-felt/,UK,Black,"Felt, Black",Felt,Hat,"£1,520",AA8422B0874094305,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P72898K10475NI898/top-metallic-fibers/,UK,Silver,"Metallic Fibers, Silver",Metallic Fibers,Top,"£1,250",P72898K10475NI898,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8875B08671NJ304/long-necklace-metal-glass-pearls-diamantes/,UK,"Silver, Gray, Pearly White & Crystal","Metal, Glass Pearls & Diamantés, Silver, Gray, Pearly White & Crystal","Metal, Glass Pearls & Diamantés",Long Necklace,"£1,880",AB8875B08671NJ304,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73132V1819694305/skirt-sequin-embroidered-wool-tweed/,UK,Black & Silver,"Sequin Embroidered Wool Tweed, Black & Silver",Sequin Embroidered Wool Tweed,Skirt,,P73132V1819694305,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8821B08671NJ307/earrings-metal-glass-diamante/,UK,"Gold, Burgundy & Crystal","Metal, Glass & Diamanté",,Earrings,£930,"
               AB8821 B08671 NJ307",
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73103K1047694305/jacket-embroidered-wool-mixed-fibres/,UK,Black & Multicolour,"Embroidered Wool & Mixed Fibres, Black & Multicolour",Embroidered Wool & Mixed Fibres,Jacket,"£4,870",P73103K1047694305,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8871B08671NJ304/necklace-metal-glass-glass-pearls-diamante/,UK,"Silver, Gray, Pearly White & Crystal","Metal, Glass, Glass Pearls & Diamanté, Silver, Gray, Pearly White & Crystal","Metal, Glass, Glass Pearls & Diamanté",Necklace,"£1,860",AB8871B08671NJ304,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73131V1819694305/trousers-sequin-embroidered-wool-tweed/,UK,Black & Silver,"Sequin Embroidered Wool Tweed, Black & Silver",Sequin Embroidered Wool Tweed,Trousers,"£9,050",P73131V1819694305,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8874B08671NJ304/long-necklace-metal-glass-pearls-diamantes/,UK,"Silver, Gray, Pearly White & Crystal","Metal, Glass Pearls & Diamantés, Silver, Gray, Pearly White & Crystal","Metal, Glass Pearls & Diamantés",Long Necklace,"£2,510",AB8874B08671NJ304,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/handbags/c/1x1x1/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AS1949B08449NJ361/set-of-4-minis-bags-lambskin-sequins-glass-pearls-gold-tone-silver-tone-ruthenium-finish-metal/,UK,Black & Multicolour,"Lambskin, Sequins, Glass Pearls, Gold-Tone, Silver-Tone & Ruthenium-Finish Metal, Black & Multicolour","Lambskin, Sequins, Glass Pearls, Gold-Tone, Silver-Tone & Ruthenium-Finish Metal",Set of 4 Minis Bags,,AS1949B08449NJ361,8 × 32 × 25.5 cm
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39110X56612K4481/open-shoes-shiny-goatskin/,UK,Grey & Dark Grey,Shiny Goatskin,,Open Shoes,"£1,050","
               G39110 X56612 K4481",3.7 in
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39110X56612K4481/open-shoes-shiny-goatskin/,UK,Grey & Dark Grey,Shiny Goatskin,,Open Shoes,"£1,050","
               G39110 X56612 K4481",3.7 in
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73002K10501NI995/skirt-cashmere-wool-silk/,UK,Black & Multicolour,"Cashmere, Wool & Silk, Black & Multicolour","Cashmere, Wool & Silk",Skirt,"£2,730",P73002K10501NI995,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39110X56612K4481/open-shoes-shiny-goatskin/,UK,Grey & Dark Grey,Shiny Goatskin,,Open Shoes,"£1,050","
               G39110 X56612 K4481",3.7 in
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73115V60432N7462/coat-iridescent-tweed/,UK,"Black, Gold & Gray","Iridescent Tweed, Black, Gold & Gray",Iridescent Tweed,Coat,"£6,310",P73115V60432N7462,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73036V12873AL370/skirt-silk-satin/,UK,Purple,"Silk Satin, Purple",Silk Satin,Skirt,"£2,510",P73036V12873AL370,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73191V1868994305/vest-embroidered-tulle/,UK,"Black, Purple, Pink & Multicolor","Embroidered Tulle, Black, Purple, Pink & Multicolor",Embroidered Tulle,Vest,,P73191V1868994305,
OutofStock,/gb/fashion/handbags/c/1x1x1/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AS3357B08467NJ258/small-vanity-case-shearling-lambskin-gold-tone-metal/,UK,Purple,"Shearling Lambskin & Gold-Tone Metal, Purple",Shearling Lambskin & Gold-Tone Metal,Small Vanity Case,"£4,030",AS3357B08467NJ258,27 × 17 × 17 cm
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/handbags/c/1x1x1/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AS3378B0848094305/mini-flap-bag-suede-goatskin-gold-tone-metal/,UK,Black,Suede Goatskin & Gold-Tone Metal,,Mini Flap Bag,"£4,370","
               AS3378 B08480 94305",
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73125V64578ND195/trousers-wool-cloth/,UK,"Black, Navy Blue & Ecru","Wool Cloth, Black, Navy Blue & Ecru",Wool Cloth,Trousers,"£2,910",P73125V64578ND195,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8757B08718NJ359/clip-on-earrings-metal/,UK,Gold,"Metal, Gold",Metal,Clip-On Earrings,£830,AB8757B08718NJ359,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8796B08738NJ400/choker-metal-resin/,UK,"Light gold, Green & Pink","Metal & Resin, Light gold, Green & Pink",Metal & Resin,Choker,"£1,050",AB8796B08738NJ400,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39245X56681K4357/open-shoes-shiny-goatskin-imitation-pearls/,UK,Beige & Black,"Shiny Goatskin & Imitation Pearls, Beige & Black",Shiny Goatskin & Imitation Pearls,Open Shoes,"£1,130",G39245X56681K4357,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P72935K10501NI995/tunic-embroidered-cashmere-wool-silk/,UK,Black & Multicolour,"Embroidered Cashmere, Wool  & Silk, Black & Multicolour","Embroidered Cashmere, Wool  & Silk",Tunic,"£5,200",P72935K10501NI995,
OutofStock,/gb/fashion/shoes/c/1x1x5/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/G39110X56612K4481/open-shoes-shiny-goatskin/,UK,Grey & Dark Grey,Shiny Goatskin,,Open Shoes,"£1,050","
               G39110 X56612 K4481",3.7 in
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73119V6456894305/jacket-embroidered-tweed/,UK,"Black, Silver & Multicolour","Embroidered Tweed, Black, Silver & Multicolour",Embroidered Tweed,Jacket,"£8,380",P73119V6456894305,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P72973K10512NJ278/cardigan-cashmere/,UK,Purple,"Cashmere, Purple",Cashmere,Cardigan,"£4,490",P72973K10512NJ278,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P72880K1047694305/bermuda-shorts-wool-mixed-fibres/,UK,Black,"Wool & Mixed Fibres, Black",Wool & Mixed Fibres,Bermuda Shorts,"£1,840",P72880K1047694305,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8784B08711NJ355/earrings-metal/,UK,Gold,"Metal, Gold",Metal,Earrings,£385,AB8784B08711NJ355,
OutofStock,/gb/fashion/belts/c/1x1x6/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8655B08481NI873/belt-metal/,UK,Gold,"Metal, Gold",Metal,Belt,"£1,670",AB8655B08481NI873,
OutofStock,/gb/fashion/handbags/c/1x1x1/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/A69900B08563AL372/mini-flap-bag-satin-gold-tone-metal/,UK,Blue,"Satin & gold-tone metal, Blue",Satin & gold-tone metal,Mini Flap Bag,"£3,400",A69900B08563AL372,12 × 20 × 6 cm
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8841B08671NJ306/cuff-metal-glass-glass-pearls-diamante/,UK,"Silver, Gray & Crystal","Metal, Glass, Glass Pearls & Diamanté, Silver, Gray & Crystal","Metal, Glass, Glass Pearls & Diamanté",Cuff,"£3,080",AB8841B08671NJ306,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73205V6081694305/trousers-wool-tweed/,UK,Black,"Wool Tweed, Black",Wool Tweed,Trousers,"£2,340",P73205V6081694305,
OutofStock,/gb/fashion/costume-jewellery/c/1x1x3/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AB8841B08671NJ306/cuff-metal-glass-glass-pearls-diamante/,UK,"Silver, Gray & Crystal","Metal, Glass, Glass Pearls & Diamanté, Silver, Gray & Crystal","Metal, Glass, Glass Pearls & Diamanté",Cuff,"£3,080",AB8841B08671NJ306,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73122V64626NI834/skirt-tulle-embroidered-with-sequins/,UK,Black & Multicolour,"Tulle Embroidered with Sequins, Black & Multicolour",Tulle Embroidered with Sequins,Skirt,"£4,070",P73122V64626NI834,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73145V6081694305/jacket-wool-tweed/,UK,Black,"Wool Tweed, Black",Wool Tweed,Jacket,"£4,620",P73145V6081694305,
OutofStock,/gb/fashion/headwear/c/1x1x11/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/AA8441B0875594305/bow-barrette-satin/,UK,Black,"Satin, Black",Satin,Bow Barrette,£325,AA8441B0875594305,
OutofStock,/gb/fashion/ready-to-wear/l/1x1x9/the-looks/,,aeid5473,aeid5473_chanel,2022-11-02 20:08:39.605669,https://www.chanel.com,https://www.chanel.com/gb/fashion/p/P73199V6081694305/trousers-wool-tweed/,UK,Black,"Wool Tweed, Black",Wool Tweed,Trousers,"£2,500",P73199V6081694305,
